timestamp, x, y, z 
1.72883e+09, -21.0003, 105.079, -0.255875
1.72883e+09, -20.9632, 105.455, -0.239516
1.72883e+09, -20.91, 105.824, -0.222855
1.72883e+09, -20.8341, 106.186, -0.220323
1.72883e+09, -20.736, 106.527, -0.236487
1.72883e+09, -20.6144, 106.853, -0.258761
1.72883e+09, -20.4777, 107.17, -0.264783
1.72883e+09, -20.3377, 107.486, -0.258332
1.72883e+09, -20.1873, 107.808, -0.258429
1.72883e+09, -20.0314, 108.107, -0.260185
1.72883e+09, -19.8605, 108.389, -0.253439
1.72883e+09, -19.6686, 108.65, -0.263766
1.72883e+09, -19.4516, 108.909, -0.294924
1.72883e+09, -19.2128, 109.17, -0.308595
1.72883e+09, -18.9535, 109.424, -0.310881
1.72883e+09, -18.6767, 109.67, -0.304621
1.72883e+09, -18.3833, 109.91, -0.319353
1.72883e+09, -18.0787, 110.134, -0.305025
1.72883e+09, -17.7599, 110.336, -0.301806
1.72883e+09, -17.4163, 110.522, -0.314838
1.72883e+09, -17.0539, 110.706, -0.338566
1.72883e+09, -16.6726, 110.895, -0.374007
1.72883e+09, -16.2995, 111.091, -0.399167
1.72883e+09, -15.946, 111.268, -0.406449
1.72883e+09, -15.5838, 111.467, -0.395603
1.72883e+09, -15.1965, 111.733, -0.378593
1.72883e+09, -14.7787, 111.996, -0.368439
1.72883e+09, -14.3171, 112.232, -0.387825
1.72883e+09, -13.8198, 112.428, -0.398636
1.72883e+09, -13.2896, 112.579, -0.403223
1.72883e+09, -12.7522, 112.684, -0.405405
1.72883e+09, -12.2091, 112.78, -0.390688
1.72883e+09, -11.6415, 112.868, -0.419063
1.72883e+09, -11.0588, 112.962, -0.459495
1.72883e+09, -10.4667, 113.076, -0.472565
1.72883e+09, -9.85369, 113.203, -0.481047
1.72883e+09, -9.20829, 113.343, -0.45771
1.72883e+09, -8.55929, 113.476, -0.446062
1.72883e+09, -7.887, 113.589, -0.457402
1.72883e+09, -7.19125, 113.674, -0.47731
1.72883e+09, -6.46958, 113.753, -0.482188
1.72883e+09, -5.72534, 113.819, -0.481568
1.72883e+09, -4.94579, 113.888, -0.477692
1.72883e+09, -4.14776, 113.949, -0.477327
1.72883e+09, -3.33605, 114.021, -0.491776
1.72883e+09, -2.50375, 114.095, -0.512476
1.72883e+09, -1.66891, 114.18, -0.529812
1.72883e+09, -0.835941, 114.28, -0.538916
1.72883e+09, -0.0135758, 114.402, -0.546308
1.72883e+09, 0.795971, 114.522, -0.54916
1.72883e+09, 1.60406, 114.649, -0.546478
1.72883e+09, 2.41947, 114.781, -0.548012
1.72883e+09, 3.24315, 114.921, -0.559781
1.72883e+09, 4.08265, 115.061, -0.577088
1.72883e+09, 4.9446, 115.205, -0.601073
1.72883e+09, 5.81117, 115.341, -0.625527
1.72883e+09, 6.66519, 115.456, -0.656614
1.72883e+09, 7.50077, 115.568, -0.664819
1.72883e+09, 8.32742, 115.679, -0.638125
1.72883e+09, 9.144, 115.786, -0.621424
1.72883e+09, 9.96675, 115.897, -0.630273
1.72883e+09, 10.7966, 116.013, -0.661014
1.72883e+09, 11.6473, 116.129, -0.682202
1.72883e+09, 12.4906, 116.239, -0.669316
1.72883e+09, 13.3032, 116.344, -0.662778
1.72883e+09, 14.0917, 116.44, -0.680422
1.72883e+09, 14.8846, 116.541, -0.703135
1.72883e+09, 15.6813, 116.646, -0.712543
1.72883e+09, 16.4709, 116.768, -0.734904
1.72883e+09, 17.2609, 116.89, -0.747015
1.72883e+09, 18.0618, 117.008, -0.747397
1.72883e+09, 18.8711, 117.112, -0.746196
1.72883e+09, 19.6693, 117.226, -0.745555
1.72883e+09, 20.4592, 117.326, -0.753766
1.72883e+09, 21.2366, 117.408, -0.765324
1.72883e+09, 21.9942, 117.499, -0.757682
1.72883e+09, 22.7406, 117.588, -0.761979
1.72883e+09, 23.4898, 117.682, -0.773136
1.72883e+09, 24.2203, 117.778, -0.788821
1.72883e+09, 24.9435, 117.873, -0.808291
1.72883e+09, 25.6588, 117.951, -0.838471
1.72883e+09, 26.3637, 118.017, -0.845348
1.72883e+09, 27.0768, 118.083, -0.836488
1.72883e+09, 27.7695, 118.154, -0.83087
1.72883e+09, 28.4546, 118.224, -0.844713
1.72883e+09, 29.1338, 118.305, -0.856919
1.72883e+09, 29.8101, 118.395, -0.856744
1.72883e+09, 30.4871, 118.487, -0.844195
1.72883e+09, 31.163, 118.575, -0.851613
1.72883e+09, 31.8336, 118.659, -0.871693
1.72883e+09, 32.4884, 118.725, -0.878384
1.72883e+09, 33.1434, 118.782, -0.888936
1.72883e+09, 33.8009, 118.841, -0.886417
1.72883e+09, 34.4634, 118.898, -0.88454
1.72883e+09, 35.1359, 118.967, -0.88058
1.72883e+09, 35.8184, 119.038, -0.890107
1.72883e+09, 36.4904, 119.106, -0.903626
1.72883e+09, 37.1693, 119.167, -0.913463
1.72883e+09, 37.8512, 119.223, -0.919281
1.72883e+09, 38.5456, 119.271, -0.93619
1.72883e+09, 39.2501, 119.315, -0.95931
1.72883e+09, 39.9925, 119.347, -0.980474
1.72883e+09, 40.7305, 119.38, -0.985907
1.72883e+09, 41.4847, 119.417, -0.988168
1.72883e+09, 42.2329, 119.445, -0.989774
1.72883e+09, 42.9911, 119.459, -0.984589
1.72883e+09, 43.7433, 119.477, -0.994645
1.72883e+09, 44.5174, 119.501, -1.0106
1.72883e+09, 45.2795, 119.541, -1.03297
1.72883e+09, 46.0583, 119.58, -1.03057
1.72883e+09, 46.8169, 119.628, -1.02575
1.72883e+09, 47.5694, 119.677, -1.01927
1.72883e+09, 48.2994, 119.719, -1.02384
1.72883e+09, 49.0329, 119.759, -1.03672
1.72883e+09, 49.7691, 119.808, -1.04265
1.72883e+09, 50.5129, 119.858, -1.05344
1.72883e+09, 51.2803, 119.897, -1.061
1.72883e+09, 52.0623, 119.935, -1.05706
1.72883e+09, 52.8272, 119.971, -1.06183
1.72883e+09, 53.5946, 119.999, -1.05759
1.72883e+09, 54.36, 120.031, -1.06429
1.72883e+09, 55.1385, 120.052, -1.07378
1.72883e+09, 55.9354, 120.086, -1.09551
1.72883e+09, 56.7406, 120.1, -1.11183
1.72883e+09, 57.5433, 120.12, -1.12013
1.72883e+09, 58.3574, 120.141, -1.12222
1.72883e+09, 59.1658, 120.177, -1.12877
1.72883e+09, 59.978, 120.21, -1.13866
1.72883e+09, 60.8085, 120.238, -1.1351
1.72883e+09, 61.6448, 120.254, -1.13343
1.72883e+09, 62.4894, 120.265, -1.14134
1.72883e+09, 63.3373, 120.278, -1.15184
1.72883e+09, 64.1704, 120.298, -1.15411
1.72883e+09, 65.0104, 120.325, -1.14677
1.72883e+09, 65.8535, 120.364, -1.15783
1.72883e+09, 66.7167, 120.395, -1.17261
1.72883e+09, 67.5998, 120.424, -1.18055
1.72883e+09, 68.4652, 120.443, -1.19516
1.72883e+09, 69.3213, 120.465, -1.20735
1.72883e+09, 70.1861, 120.487, -1.20249
1.72883e+09, 71.0468, 120.524, -1.20082
