timestamp, x, y, z 
1.72883e+09, 69.7552, 120.303, 1.12961
1.72883e+09, 70.662, 120.354, 1.1356
1.72883e+09, 71.4942, 120.402, 1.14876
1.72883e+09, 72.4133, 120.452, 1.1629
1.72883e+09, 73.2486, 120.496, 1.17183
1.72883e+09, 74.0819, 120.542, 1.17969
1.72883e+09, 74.9994, 120.594, 1.18878
1.72883e+09, 75.8339, 120.638, 1.19602
1.72883e+09, 76.751, 120.685, 1.20428
1.72883e+09, 77.5792, 120.728, 1.21014
1.72883e+09, 78.4863, 120.777, 1.21761
1.72883e+09, 79.3098, 120.826, 1.22383
1.72883e+09, 80.1335, 120.879, 1.23413
1.72883e+09, 81.0357, 120.939, 1.24665
1.72883e+09, 81.8477, 120.992, 1.25518
1.72883e+09, 82.7322, 121.048, 1.26122
1.72883e+09, 83.534, 121.095, 1.2676
1.72883e+09, 84.3348, 121.139, 1.27894
1.72883e+09, 85.2122, 121.185, 1.29445
1.72883e+09, 86.0039, 121.227, 1.30758
1.72883e+09, 86.8671, 121.27, 1.32182
1.72883e+09, 87.6479, 121.311, 1.33588
1.72883e+09, 88.5029, 121.358, 1.3508
1.72883e+09, 89.2755, 121.4, 1.36698
1.72883e+09, 90.0418, 121.438, 1.38318
1.72883e+09, 90.8762, 121.476, 1.39809
1.72883e+09, 91.632, 121.51, 1.41199
1.72883e+09, 92.461, 121.544, 1.42948
1.72883e+09, 93.2126, 121.571, 1.44554
1.72883e+09, 94.0339, 121.598, 1.46097
1.72883e+09, 94.7733, 121.628, 1.47916
1.72883e+09, 95.5081, 121.655, 1.49946
1.72883e+09, 96.3189, 121.67, 1.51833
1.72883e+09, 97.0597, 121.682, 1.53634
1.72883e+09, 97.8779, 121.701, 1.56494
1.72883e+09, 98.6138, 121.716, 1.58915
1.72883e+09, 99.415, 121.725, 1.60967
1.72883e+09, 100.14, 121.738, 1.62485
1.72883e+09, 100.863, 121.751, 1.64452
1.72883e+09, 101.654, 121.756, 1.66849
1.72883e+09, 102.37, 121.761, 1.69029
1.72883e+09, 103.156, 121.771, 1.71358
1.72883e+09, 103.872, 121.772, 1.74106
1.72883e+09, 104.661, 121.764, 1.77216
1.72883e+09, 105.372, 121.753, 1.79908
1.72883e+09, 106.079, 121.744, 1.82565
1.72883e+09, 106.853, 121.728, 1.85252
1.72883e+09, 107.553, 121.706, 1.87747
1.72883e+09, 108.319, 121.669, 1.90431
1.72883e+09, 109.014, 121.627, 1.92879
1.72883e+09, 109.777, 121.567, 1.95572
1.72883e+09, 110.47, 121.504, 1.98037
1.72883e+09, 111.16, 121.433, 2.00377
1.72883e+09, 111.916, 121.344, 2.0314
